file_path,category,purpose,status,main_functions,imports,inputs,outputs,formal_or_legacy,thesis_section,evidence_level,notes
outputs/full_image_ground_truth_catalog/image_label_lookup.json,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\\raw\\images\\0007d316f756b3fa0baea2ff514ce945.png; data\\raw\\images\\00bcb82818ea83d6a86df241762cd7d0.png; data\\raw\\images\\0108949daa13dc94634a7d650a05c0bb.png; data\\raw\\images\\010a3dbb67bc37800a041866844861b1.png; data\\raw\\images\\011ae9520e81f1efe71c9d954ec07d09.png; data\\raw\\images\\01546d3e6175ceaabd7d92f0c566579d.png; data\\raw\\images\\01a3c3d994d85ce5634d2d13c03fd4b0.png; data\\raw\\images\\01c2b9fcb0384c84648ed76c736552a8.png; data\\raw\\images\\0211f9fe31142ba1e25fb6a2ea3fea38.png; data\\raw\\images\\028fcc44d3104099480e897541a1ecc3.png; data\\raw\\images\\02cd1d17763c869ff3d4af5e28539456.png; data\\raw\\images\\02efc4e2e6e71e024fbfecb404a008a4.png,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_ground_truth_catalog/label_cardinality_distribution.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_ground_truth_catalog/label_combination_distribution.csv,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_ground_truth_catalog/README.md,formal_output,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\raw\annotations\annotations.csv; data\raw\images; dataset,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/app_startup_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json; outputs\\full_image_ground_truth_catalog\\full_image_ground_truth_manifest.csv,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json; outputs\\full_image_ground_truth_catalog\\full_image_ground_truth_manifest.csv,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181833779588Z_62132eb6/diagnosis_report.md,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181833779588Z_62132eb6/ground_truth_comparison.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181833779588Z_62132eb6/input_metadata.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181833779588Z_62132eb6/model_prediction.csv,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181833779588Z_62132eb6/model_prediction.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181833779588Z_62132eb6/ollama_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181833779588Z_62132eb6/ollama_report.txt,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181833779588Z_62132eb6/session_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181954950957Z_ce075f7b/diagnosis_report.md,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181954950957Z_ce075f7b/ground_truth_comparison.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181954950957Z_ce075f7b/input_metadata.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181954950957Z_ce075f7b/model_prediction.csv,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181954950957Z_ce075f7b/model_prediction.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181954950957Z_ce075f7b/ollama_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181954950957Z_ce075f7b/ollama_report.txt,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T181954950957Z_ce075f7b/session_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T182045632346Z_095f5ffb/diagnosis_report.md,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T182045632346Z_095f5ffb/ground_truth_comparison.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T182045632346Z_095f5ffb/input_metadata.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T182045632346Z_095f5ffb/model_prediction.csv,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T182045632346Z_095f5ffb/model_prediction.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T182045632346Z_095f5ffb/ollama_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T182045632346Z_095f5ffb/ollama_report.txt,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260721T182045632346Z_095f5ffb/session_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050709722252Z_9e23ad7e/diagnosis_report.md,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050709722252Z_9e23ad7e/ground_truth_comparison.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050709722252Z_9e23ad7e/input_metadata.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050709722252Z_9e23ad7e/model_prediction.csv,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050709722252Z_9e23ad7e/model_prediction.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050709722252Z_9e23ad7e/ollama_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050709722252Z_9e23ad7e/ollama_report.txt,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050709722252Z_9e23ad7e/session_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050750439892Z_f0c8db1e/diagnosis_report.md,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050750439892Z_f0c8db1e/ground_truth_comparison.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050750439892Z_f0c8db1e/input_metadata.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050750439892Z_f0c8db1e/model_prediction.csv,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050750439892Z_f0c8db1e/model_prediction.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050750439892Z_f0c8db1e/ollama_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050750439892Z_f0c8db1e/ollama_report.txt,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T050750439892Z_f0c8db1e/session_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155642178266Z_56273435/diagnosis_report.md,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155642178266Z_56273435/ground_truth_comparison.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155642178266Z_56273435/input_metadata.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155642178266Z_56273435/model_prediction.csv,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155642178266Z_56273435/model_prediction.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155642178266Z_56273435/ollama_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155642178266Z_56273435/ollama_report.txt,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155642178266Z_56273435/session_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155911852258Z_f75ab1d4/diagnosis_report.md,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155911852258Z_f75ab1d4/ground_truth_comparison.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155911852258Z_f75ab1d4/input_metadata.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155911852258Z_f75ab1d4/model_prediction.csv,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155911852258Z_f75ab1d4/model_prediction.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155911852258Z_f75ab1d4/ollama_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155911852258Z_f75ab1d4/ollama_report.txt,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T155911852258Z_f75ab1d4/session_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T165745712421Z_e9a981a0/diagnosis_report.md,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T165745712421Z_e9a981a0/input_metadata.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T165745712421Z_e9a981a0/model_prediction.csv,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T165745712421Z_e9a981a0/model_prediction.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T165745712421Z_e9a981a0/ollama_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T165745712421Z_e9a981a0/ollama_report.txt,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T165745712421Z_e9a981a0/session_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170032933007Z_1c9e5d4b/diagnosis_report.md,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170032933007Z_1c9e5d4b/ground_truth_comparison.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170032933007Z_1c9e5d4b/input_metadata.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,data\\raw\\images\\010a3dbb67bc37800a041866844861b1.png,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170032933007Z_1c9e5d4b/model_prediction.csv,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170032933007Z_1c9e5d4b/model_prediction.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\checkpoints\\full_image_multilabel_patch_transfer.pt; outputs\\full_image_224_multilabel_seed42\\phase2_patch_transfer\\validation_selected_thresholds.json,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170032933007Z_1c9e5d4b/ollama_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170032933007Z_1c9e5d4b/ollama_audit_regenerated_20260722T170046795361Z.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170032933007Z_1c9e5d4b/ollama_report.txt,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170032933007Z_1c9e5d4b/ollama_report_regenerated_20260722T170046795361Z.txt,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170032933007Z_1c9e5d4b/session_audit.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170040257307Z_b61f23f2/diagnosis_report.md,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170040257307Z_b61f23f2/ground_truth_comparison.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170040257307Z_b61f23f2/input_metadata.json,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
outputs/full_image_multilabel_gradio_demo/sessions/20260722T170040257307Z_b61f23f2/model_prediction.csv,output_or_log,既有輸出證據檔；本次僅讀取不覆蓋,evidence,,,,,正式性依所在實驗資料夾與欄位內容判定,方法/系統實作：Full-image 多標籤與 Demo,high,
